"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid_confirmed_per_100k","total_adm_all_covid_confirmed_past_7days","total_adm_all_covid_confirmed_past_7days_per_100k","sum_adm_all_covid_confirmed","avg_total_patients_hospitalized_covid_confirmed","avg_percent_inpatient_beds_occupied_covid_confirmed","abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed","avg_percent_staff_icu_beds_covid","abs_chg_avg_percent_staff_icu_beds_covid"
"2020-11-28","Region 3","1,055.43","21.31","7,388.00","23.94","42,803.00","7,849.00","11.13","2.32","17.52","3.27"
"2020-12-05","Region 3","1,263.29","19.69","8,843.00","28.66","51,646.00","9,339.86","13.15","2.01","19.45","1.93"
"2020-12-12","Region 3","1,332.43","5.47","9,327.00","30.23","60,973.00","10,544.14","14.80","1.66","21.32","1.87"
"2020-12-19","Region 3","1,350.86","1.38","9,456.00","30.65","70,429.00","11,276.71","15.99","1.19","22.37","1.04"
"2020-12-26","Region 3","1,282.86","-5.03","8,980.00","29.10","79,409.00","11,230.43","16.07","0.08","22.83","0.46"
"2021-01-02","Region 3","1,278.71","-0.32","8,951.00","29.01","88,360.00","11,293.14","16.14","0.07","22.19","-0.64"
"2021-01-09","Region 3","1,334.71","4.38","9,343.00","30.28","97,703.00","11,183.57","16.23","0.10","20.80","-1.39"
"2021-01-16","Region 3","1,266.14","-5.14","8,863.00","28.72","106,566.00","10,796.29","15.97","-0.26","20.26","-0.55"
"2021-01-23","Region 3","1,123.71","-11.25","7,866.00","25.49","114,432.00","9,860.57","14.57","-1.40","18.87","-1.38"
"2021-01-30","Region 3","1,004.29","-10.63","7,030.00","22.78","121,462.00","8,630.57","12.70","-1.87","16.73","-2.14"
"2021-02-06","Region 3","873.71","-13.00","6,116.00","19.82","127,578.00","7,552.29","11.19","-1.51","15.18","-1.56"
"2021-02-13","Region 3","719.14","-17.69","5,034.00","16.32","132,612.00","6,551.14","9.71","-1.47","13.07","-2.11"
"2021-02-20","Region 3","603.86","-16.03","4,227.00","13.70","136,839.00","5,337.86","7.97","-1.75","11.07","-2.00"
"2021-02-27","Region 3","560.57","-7.17","3,924.00","12.72","140,763.00","4,574.29","6.82","-1.15","9.73","-1.34"
"2021-03-06","Region 3","478.57","-14.63","3,350.00","10.86","144,113.00","3,950.29","5.90","-0.92","8.47","-1.26"
"2021-03-13","Region 3","479.71","0.24","3,358.00","10.88","147,471.00","3,543.43","5.32","-0.58","7.63","-0.84"
"2021-03-20","Region 3","507.71","5.84","3,554.00","11.52","151,025.00","3,601.43","5.39","0.07","7.56","-0.08"
"2021-03-27","Region 3","566.43","11.56","3,965.00","12.85","154,990.00","3,910.29","5.88","0.48","8.36","0.80"
"2021-04-03","Region 3","635.57","12.21","4,449.00","14.42","159,439.00","4,459.86","6.77","0.89","9.51","1.15"
"2021-04-10","Region 3","704.43","10.83","4,931.00","15.98","164,370.00","5,005.43","7.60","0.83","10.49","0.98"
"2021-04-17","Region 3","713.00","1.22","4,991.00","16.18","169,361.00","5,147.43","7.74","0.14","10.95","0.46"
"2021-04-24","Region 3","705.57","-1.04","4,939.00","16.01","174,300.00","5,451.57","8.10","0.36","11.80","0.85"
"2021-05-01","Region 3","546.43","-22.56","3,825.00","12.40","178,125.00","4,713.71","7.06","-1.04","10.59","-1.21"
"2021-05-08","Region 3","497.57","-8.94","3,483.00","11.29","181,608.00","4,096.14","6.12","-0.94","9.53","-1.05"
"2021-05-15","Region 3","392.43","-21.13","2,747.00","8.90","184,355.00","3,400.86","5.12","-1.00","8.34","-1.19"
"2021-05-22","Region 3","329.29","-16.09","2,305.00","7.47","186,660.00","2,701.14","4.05","-1.07","7.05","-1.29"
"2021-05-29","Region 3","277.57","-15.70","1,943.00","6.30","188,603.00","2,283.43","3.43","-0.62","5.83","-1.22"
"2021-06-05","Region 3","208.14","-25.01","1,457.00","4.72","190,060.00","1,887.43","2.84","-0.59","4.66","-1.17"
"2021-06-12","Region 3","158.86","-23.68","1,112.00","3.60","191,172.00","1,350.00","2.04","-0.81","3.63","-1.03"
"2021-06-19","Region 3","123.86","-22.03","867.00","2.81","192,039.00","1,019.71","1.55","-0.49","2.54","-1.09"
"2021-06-26","Region 3","103.00","-16.84","721.00","2.34","192,760.00","829.29","1.26","-0.29","1.96","-0.57"
"2021-07-03","Region 3","92.43","-10.26","647.00","2.10","193,407.00","697.29","1.06","-0.20","1.65","-0.31"
"2021-07-10","Region 3","94.43","2.16","661.00","2.14","194,068.00","655.43","1.00","-0.07","1.62","-0.03"
"2021-07-17","Region 3","99.57","5.45","697.00","2.26","194,765.00","671.71","1.03","0.03","1.76","0.13"
"2021-07-24","Region 3","135.43","36.01","948.00","3.07","195,713.00","894.14","1.36","0.33","2.25","0.49"
"2021-07-31","Region 3","196.43","45.04","1,375.00","4.46","197,088.00","1,217.00","1.84","0.49","2.96","0.72"
"2021-08-07","Region 3","287.00","46.11","2,009.00","6.51","199,097.00","1,818.14","2.77","0.92","4.19","1.22"
"2021-08-14","Region 3","416.14","45.00","2,913.00","9.44","202,010.00","2,688.29","4.10","1.33","6.45","2.26"
"2021-08-21","Region 3","512.14","23.07","3,585.00","11.62","205,595.00","3,643.43","5.58","1.48","9.03","2.58"
"2021-08-28","Region 3","617.29","20.53","4,321.00","14.00","209,916.00","4,478.71","6.85","1.27","11.17","2.15"
"2021-09-04","Region 3","670.14","8.56","4,691.00","15.20","214,607.00","5,186.57","7.95","1.11","12.26","1.09"
"2021-09-11","Region 3","713.00","6.40","4,991.00","16.18","219,598.00","5,808.86","8.90","0.95","13.73","1.47"
"2021-09-18","Region 3","757.86","6.29","5,305.00","17.19","224,903.00","6,190.86","9.50","0.60","14.73","1.00"
"2021-09-25","Region 3","772.29","1.90","5,406.00","17.52","230,309.00","6,490.71","9.97","0.47","15.24","0.51"
"2021-10-02","Region 3","733.71","-4.99","5,136.00","16.65","235,445.00","6,512.71","10.02","0.05","15.36","0.12"
"2021-10-09","Region 3","712.57","-2.88","4,988.00","16.17","240,433.00","6,325.43","9.70","-0.31","14.62","-0.74"
"2021-10-16","Region 3","696.14","-2.31","4,873.00","15.79","245,306.00","6,061.00","9.29","-0.41","13.87","-0.75"
"2021-10-23","Region 3","615.86","-11.53","4,311.00","13.97","249,617.00","5,615.86","8.65","-0.65","12.75","-1.12"
"2021-10-30","Region 3","551.00","-10.53","3,857.00","12.50","253,474.00","5,102.86","7.83","-0.82","12.17","-0.58"
"2021-11-06","Region 3","508.86","-7.65","3,562.00","11.54","257,036.00","4,620.00","7.11","-0.72","11.14","-1.03"
"2021-11-13","Region 3","513.86","0.98","3,597.00","11.66","260,633.00","4,454.57","6.87","-0.24","10.28","-0.86"
"2021-11-20","Region 3","604.29","17.60","4,230.00","13.71","264,863.00","4,858.14","7.45","0.59","10.89","0.61"
"2021-11-27","Region 3","691.57","14.44","4,841.00","15.69","269,704.00","5,499.86","8.47","1.02","12.52","1.62"
"2021-12-04","Region 3","819.14","18.45","5,734.00","18.58","275,438.00","6,366.14","9.81","1.34","13.73","1.22"
"2021-12-11","Region 3","946.86","15.59","6,628.00","21.48","282,066.00","7,341.14","11.31","1.50","14.95","1.21"
"2021-12-18","Region 3","968.43","2.28","6,779.00","21.97","288,845.00","8,071.29","12.38","1.07","16.63","1.69"
"2021-12-25","Region 3","1,017.14","5.03","7,120.00","23.08","295,965.00","8,393.43","12.99","0.61","17.24","0.60"
"2022-01-01","Region 3","1,610.00","58.29","11,270.00","36.53","307,235.00","10,306.43","16.04","3.05","18.73","1.49"
"2022-01-08","Region 3","2,110.71","31.10","14,775.00","47.89","322,010.00","13,871.57","21.53","5.49","21.81","3.09"
"2022-01-15","Region 3","2,108.86","-0.09","14,762.00","47.84","336,772.00","16,180.57","24.94","3.41","24.12","2.30"
"2022-01-22","Region 3","1,709.29","-18.95","11,965.00","38.78","348,737.00","15,244.14","23.43","-1.51","24.05","-0.07"
"2022-01-29","Region 3","1,407.29","-17.67","9,851.00","31.93","358,588.00","12,664.86","19.42","-4.01","20.22","-3.84"
"2022-02-05","Region 3","1,047.00","-25.60","7,329.00","23.75","365,917.00","9,823.57","15.14","-4.28","17.21","-3.00"
"2022-02-12","Region 3","784.43","-25.08","5,491.00","17.80","371,408.00","7,306.86","11.32","-3.82","13.43","-3.78"
"2022-02-19","Region 3","563.43","-28.17","3,944.00","12.78","375,352.00","5,400.86","8.37","-2.95","10.65","-2.78"
"2022-02-26","Region 3","432.00","-23.33","3,024.00","9.80","378,376.00","3,943.14","6.16","-2.20","7.93","-2.71"
"2022-03-05","Region 3","315.86","-26.88","2,211.00","7.17","380,587.00","2,939.71","4.57","-1.60","5.90","-2.04"
"2022-03-12","Region 3","225.14","-28.72","1,576.00","5.11","382,163.00","2,131.00","3.31","-1.25","4.59","-1.31"
"2022-03-19","Region 3","175.29","-22.14","1,227.00","3.98","383,390.00","1,610.86","2.50","-0.81","3.35","-1.24"
"2022-03-26","Region 3","133.71","-23.72","936.00","3.03","384,326.00","1,261.00","1.96","-0.54","2.61","-0.74"
"2022-04-02","Region 3","127.43","-4.70","892.00","2.89","385,218.00","1,022.29","1.59","-0.37","2.13","-0.48"
"2022-04-09","Region 3","115.00","-9.75","805.00","2.61","386,023.00","883.86","1.38","-0.22","1.75","-0.38"
"2022-04-16","Region 3","123.00","6.96","861.00","2.79","386,884.00","869.86","1.35","-0.03","1.50","-0.25"
"2022-04-23","Region 3","153.00","24.39","1,071.00","3.47","387,955.00","959.14","1.50","0.15","1.59","0.08"
"2022-04-30","Region 3","188.14","22.97","1,317.00","4.27","389,272.00","1,117.86","1.74","0.24","1.69","0.11"
"2022-05-07","Region 3","249.57","32.65","1,747.00","5.66","391,019.00","1,418.14","2.22","0.47","1.97","0.27"
"2022-05-14","Region 3","311.71","24.90","2,182.00","7.07","393,201.00","1,807.43","2.84","0.62","2.21","0.24"
"2022-05-21","Region 3","401.00","28.64","2,807.00","9.10","396,008.00","2,311.00","3.61","0.77","2.80","0.59"
"2022-05-28","Region 3","424.43","5.84","2,971.00","9.63","398,979.00","2,567.71","4.00","0.40","3.23","0.43"
"2022-06-04","Region 3","417.57","-1.62","2,923.00","9.47","401,902.00","2,675.43","4.19","0.19","3.19","-0.05"
"2022-06-11","Region 3","403.29","-3.42","2,823.00","9.15","404,725.00","2,576.43","4.03","-0.16","3.40","0.22"
"2022-06-18","Region 3","376.14","-6.73","2,633.00","8.53","407,358.00","2,368.71","3.70","-0.33","3.00","-0.41"
"2022-06-25","Region 3","367.86","-2.20","2,575.00","8.35","409,933.00","2,320.86","3.65","-0.05","2.92","-0.07"
"2022-07-02","Region 3","405.86","10.33","2,841.00","9.21","412,774.00","2,438.00","3.79","0.15","2.78","-0.15"
"2022-07-09","Region 3","420.71","3.66","2,945.00","9.54","415,719.00","2,599.29","4.05","0.26","3.15","0.37"
"2022-07-16","Region 3","463.86","10.25","3,247.00","10.52","418,966.00","2,813.71","4.25","0.20","3.62","0.47"
"2022-07-23","Region 3","490.71","5.79","3,435.00","11.13","422,401.00","2,976.71","4.49","0.24","3.62","-0.00"
"2022-07-30","Region 3","517.71","5.50","3,624.00","11.75","426,025.00","3,173.14","4.77","0.29","3.90","0.28"
"2022-08-06","Region 3","516.43","-0.25","3,615.00","11.72","429,640.00","3,283.86","4.93","0.15","4.34","0.44"
"2022-08-13","Region 3","526.29","1.91","3,684.00","11.94","433,324.00","3,433.14","5.16","0.23","4.52","0.18"
"2022-08-20","Region 3","514.00","-2.33","3,598.00","11.66","436,922.00","3,324.57","5.02","-0.14","4.47","-0.05"
"2022-08-27","Region 3","486.29","-5.39","3,404.00","11.03","440,326.00","3,261.57","4.91","-0.11","4.27","-0.19"
"2022-09-03","Region 3","464.14","-4.55","3,249.00","10.53","443,575.00","3,112.00","4.67","-0.24","4.22","-0.05"
"2022-09-10","Region 3","438.00","-5.63","3,066.00","9.94","446,641.00","3,054.86","4.58","-0.09","4.34","0.12"
"2022-09-17","Region 3","419.71","-4.17","2,938.00","9.52","449,579.00","2,863.43","4.28","-0.30","3.96","-0.38"
"2022-09-24","Region 3","393.71","-6.19","2,756.00","8.93","452,335.00","2,756.14","4.13","-0.15","3.88","-0.08"
"2022-10-01","Region 3","373.57","-5.12","2,615.00","8.48","454,950.00","2,606.71","3.89","-0.24","3.49","-0.40"
"2022-10-08","Region 3","380.00","1.72","2,660.00","8.62","457,610.00","2,549.86","3.81","-0.08","3.37","-0.12"
"2022-10-15","Region 3","359.86","-5.30","2,519.00","8.16","460,129.00","2,492.29","3.73","-0.08","3.72","0.36"
"2022-10-22","Region 3","350.86","-2.50","2,456.00","7.96","462,585.00","2,473.71","3.70","-0.03","3.91","0.19"
"2022-10-29","Region 3","351.43","0.16","2,460.00","7.97","465,045.00","2,503.71","3.75","0.05","3.75","-0.17"
"2022-11-05","Region 3","378.43","7.68","2,649.00","8.59","467,694.00","2,514.86","3.78","0.03","3.70","-0.05"
"2022-11-12","Region 3","364.29","-3.74","2,550.00","8.26","470,244.00","2,525.71","3.78","-0.00","3.37","-0.33"
